"url","found","file_type","content_length","cached","error","search_string","search_date","domain"
"https://www.npfmc.org/wp-content/PDFdocuments/meetings/SCHEDULE_1025.pdf",TRUE,"pdf",7985,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/AP/AdvisoryPanelHandbook.pdf",TRUE,"pdf",91437,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/SSChandbook.pdf",TRUE,"pdf",94770,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/DornCV.pdf",TRUE,"pdf",63327,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Dressel_CV.pdf",TRUE,"pdf",20925,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/Mueter2022.pdf",TRUE,"pdf",85910,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Wise_CV%20.pdf",TRUE,"pdf",31511,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/PlanTeam/PThandbook.pdf",TRUE,"pdf",67206,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/BSFEP-1.2019-1.pdf",TRUE,"pdf",417365,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Climate-Change-Task-Force-final-report-_Feb2025.pdf",TRUE,"pdf",62752,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/Publications/Misc/ClimateReadinessSynthesis2022.pdf",TRUE,"pdf",211542,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
